freq,age,sex,nace_r2,isco08,unit,geo,num_2020,flag_2020,num_2021,flag_2021,num_2022,flag_2022,num_2023,flag_2023,num_2024,flag_2024
A,Y20-64,F,A,OC7,THS_PER,SE,,u,,NaN,,u,,u,,u
A,Y20-64,F,A,OC7,THS_PER,SI,,u,,bu,,u,,u,,u
A,Y20-64,F,A,OC7,THS_PER,SK,,u,,NaN,,NaN,,NaN,,u
A,Y20-64,F,A,OC7,THS_PER,TR,2.9,NaN,2.7,b,1.1,u,,u,1.9,u
A,Y20-64,F,A,OC7,THS_PER,UK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,A,OC8,THS_PER,AT,,u,,bu,,u,,u,,u
A,Y20-64,F,A,OC8,THS_PER,BA,,NaN,,bu,,u,,u,,u
A,Y20-64,F,A,OC8,THS_PER,BE,,u,,NaN,,NaN,,u,,NaN
A,Y20-64,F,A,OC8,THS_PER,BG,,u,,NaN,,u,,u,,bu
A,Y20-64,F,A,OC8,THS_PER,CH,,u,,bu,,u,,u,,u
A,Y20-64,F,A,OC8,THS_PER,CY,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,A,OC8,THS_PER,CZ,,u,,bu,0.8,u,,u,,u
A,Y20-64,F,A,OC8,THS_PER,DE,,bu,,bu,,u,,u,,u
A,Y20-64,F,A,OC8,THS_PER,DK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,A,OC8,THS_PER,EA20,,u,12.4,bu,,u,,u,14.6,u
A,Y20-64,F,A,OC8,THS_PER,EE,,u,,bu,,u,,NaN,,NaN
A,Y20-64,F,A,OC8,THS_PER,EL,,u,,bu,,u,,u,1.4,u
A,Y20-64,F,A,OC8,THS_PER,ES,,u,2.3,bdu,2.2,du,1.9,du,2.4,du
A,Y20-64,F,A,OC8,THS_PER,EU27_2020,,u,14.8,bu,13.4,u,15.5,u,18.0,u
A,Y20-64,F,A,OC8,THS_PER,FI,,NaN,,bu,,u,,u,,NaN
A,Y20-64,F,A,OC8,THS_PER,FR,,u,,bu,,u,,u,,u
A,Y20-64,F,A,OC8,THS_PER,HR,,u,,bu,,NaN,,u,,u
A,Y20-64,F,A,OC8,THS_PER,HU,,u,,bu,,u,,u,,u
A,Y20-64,F,A,OC8,THS_PER,IE,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,A,OC8,THS_PER,IS,,NaN,,bu,,u,,u,,NaN
A,Y20-64,F,A,OC8,THS_PER,IT,8.3,NaN,5.8,b,3.3,u,2.8,u,4.2,NaN
A,Y20-64,F,A,OC8,THS_PER,LT,,u,,bu,,u,,NaN,,u
A,Y20-64,F,A,OC8,THS_PER,LU,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,A,OC8,THS_PER,LV,,u,,bu,,u,,u,,u
A,Y20-64,F,A,OC8,THS_PER,ME,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,A,OC8,THS_PER,MK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,A,OC8,THS_PER,NL,,u,,bu,,u,,u,,u
A,Y20-64,F,A,OC8,THS_PER,NO,,u,,bu,,u,,u,,u
A,Y20-64,F,A,OC8,THS_PER,PL,,u,,bu,,u,,u,,u
A,Y20-64,F,A,OC8,THS_PER,PT,,u,,bu,,u,,u,,u
A,Y20-64,F,A,OC8,THS_PER,RO,,u,,bu,,u,,u,,u
A,Y20-64,F,A,OC8,THS_PER,RS,,u,,bu,,u,,u,,u
A,Y20-64,F,A,OC8,THS_PER,SE,,u,,bu,,u,,u,,u
A,Y20-64,F,A,OC8,THS_PER,SI,,u,,bu,,u,,u,,u
A,Y20-64,F,A,OC8,THS_PER,SK,,u,,bu,,u,,u,,NaN
A,Y20-64,F,A,OC8,THS_PER,TR,,u,,bu,,u,0.6,u,,u
A,Y20-64,F,A,OC8,THS_PER,UK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,A,OC9,THS_PER,AT,,u,4.4,bu,3.0,u,,u,,u
A,Y20-64,F,A,OC9,THS_PER,BA,,NaN,5.4,b,4.7,NaN,6.1,NaN,9.3,NaN
A,Y20-64,F,A,OC9,THS_PER,BE,2.9,u,2.8,bu,2.5,u,2.7,u,,u
A,Y20-64,F,A,OC9,THS_PER,BG,14.5,NaN,13.6,b,17.5,NaN,16.0,NaN,11.7,b
A,Y20-64,F,A,OC9,THS_PER,CH,5.4,NaN,5.0,b,4.5,u,4.0,u,4.1,u
A,Y20-64,F,A,OC9,THS_PER,CY,0.9,u,0.5,bu,,u,0.6,u,1.0,u
A,Y20-64,F,A,OC9,THS_PER,CZ,6.0,NaN,4.1,b,5.0,NaN,5.0,NaN,4.0,NaN
A,Y20-64,F,A,OC9,THS_PER,DE,26.1,bu,27.0,b,23.3,u,25.1,NaN,19.1,u
A,Y20-64,F,A,OC9,THS_PER,DK,4.3,NaN,4.0,bu,5.4,NaN,4.1,b,3.4,u
A,Y20-64,F,A,OC9,THS_PER,EA20,242.7,NaN,274.0,b,252.7,NaN,264.9,NaN,259.7,NaN
A,Y20-64,F,A,OC9,THS_PER,EE,1.3,u,1.1,bu,1.1,u,,u,,u
A,Y20-64,F,A,OC9,THS_PER,EL,8.0,NaN,8.7,b,10.8,NaN,12.2,NaN,9.9,NaN
A,Y20-64,F,A,OC9,THS_PER,ES,74.8,NaN,84.3,bd,71.9,d,82.1,d,88.6,d
A,Y20-64,F,A,OC9,THS_PER,EU27_2020,351.4,NaN,382.1,b,369.2,NaN,381.6,NaN,367.1,NaN
A,Y20-64,F,A,OC9,THS_PER,FI,,u,,bu,,u,,u,,u
A,Y20-64,F,A,OC9,THS_PER,FR,,u,9.0,bdu,10.2,d,13.1,d,17.3,d
A,Y20-64,F,A,OC9,THS_PER,HR,5.1,u,9.5,bu,10.3,NaN,8.0,u,6.0,u
A,Y20-64,F,A,OC9,THS_PER,HU,11.0,NaN,9.6,b,10.4,NaN,11.0,NaN,10.0,NaN
A,Y20-64,F,A,OC9,THS_PER,IE,,u,,bu,,u,,u,,u
A,Y20-64,F,A,OC9,THS_PER,IS,,bu,,bu,,u,,u,,u
A,Y20-64,F,A,OC9,THS_PER,IT,85.1,NaN,95.7,b,86.4,NaN,83.3,NaN,78.2,NaN
A,Y20-64,F,A,OC9,THS_PER,LT,4.2,NaN,4.3,b,6.7,NaN,8.3,NaN,10.9,NaN
A,Y20-64,F,A,OC9,THS_PER,LU,,NaN,,bu,,u,,NaN,,u
A,Y20-64,F,A,OC9,THS_PER,LV,5.1,NaN,3.7,b,3.9,NaN,3.8,NaN,3.8,NaN
A,Y20-64,F,A,OC9,THS_PER,ME,1.6,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,A,OC9,THS_PER,MK,15.7,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,A,OC9,THS_PER,MT,,u,,NaN,,u,,u,,u
A,Y20-64,F,A,OC9,THS_PER,NL,6.5,NaN,7.8,b,6.9,NaN,7.2,NaN,4.9,NaN
A,Y20-64,F,A,OC9,THS_PER,NO,,u,,bu,,u,,u,,u
A,Y20-64,F,A,OC9,THS_PER,PL,21.0,NaN,10.1,bu,13.6,u,13.8,u,11.9,u
A,Y20-64,F,A,OC9,THS_PER,PT,5.5,NaN,6.1,bu,6.3,u,6.8,u,7.6,u
A,Y20-64,F,A,OC9,THS_PER,RO,51.5,NaN,66.5,b,63.3,NaN,66.6,NaN,65.8,NaN
A,Y20-64,F,A,OC9,THS_PER,RS,12.2,NaN,13.3,b,13.6,NaN,12.6,NaN,8.5,NaN
A,Y20-64,F,A,OC9,THS_PER,SE,,u,,bu,,u,,u,,u
A,Y20-64,F,A,OC9,THS_PER,SI,4.4,NaN,2.4,bu,3.1,u,2.1,u,2.1,u
A,Y20-64,F,A,OC9,THS_PER,SK,3.1,u,,bu,,u,,u,,u
A,Y20-64,F,A,OC9,THS_PER,TR,537.8,NaN,648.1,b,657.8,NaN,613.9,NaN,620.8,NaN
A,Y20-64,F,A,OC9,THS_PER,UK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,A,TOTAL,THS_PER,AT,62.2,NaN,60.9,b,59.3,NaN,47.5,NaN,44.5,NaN
A,Y20-64,F,A,TOTAL,THS_PER,BA,,NaN,35.0,b,23.2,NaN,24.3,NaN,27.2,NaN
A,Y20-64,F,A,TOTAL,THS_PER,BE,12.4,NaN,10.6,b,11.4,NaN,14.4,NaN,13.3,NaN
A,Y20-64,F,A,TOTAL,THS_PER,BG,53.6,NaN,51.6,b,54.9,NaN,47.1,NaN,37.1,b
A,Y20-64,F,A,TOTAL,THS_PER,CH,34.3,NaN,26.3,b,23.2,NaN,23.5,NaN,25.0,NaN
A,Y20-64,F,A,TOTAL,THS_PER,CY,2.4,NaN,1.7,b,1.6,NaN,1.7,NaN,1.8,NaN
A,Y20-64,F,A,TOTAL,THS_PER,CZ,35.8,NaN,33.9,b,35.3,NaN,37.9,NaN,37.6,NaN
A,Y20-64,F,A,TOTAL,THS_PER,DE,140.5,b,157.2,b,156.4,NaN,141.8,NaN,128.4,NaN
A,Y20-64,F,A,TOTAL,THS_PER,DK,10.9,NaN,10.9,b,12.5,NaN,11.8,b,8.5,NaN
A,Y20-64,F,A,TOTAL,THS_PER,EA20,1137.1,NaN,1187.5,b,1187.0,NaN,1165.8,NaN,1122.2,NaN
A,Y20-64,F,A,TOTAL,THS_PER,EE,4.6,NaN,4.2,b,5.3,NaN,3.7,NaN,4.6,NaN
A,Y20-64,F,A,TOTAL,THS_PER,EL,145.5,NaN,152.5,b,153.0,NaN,158.8,NaN,158.3,NaN
A,Y20-64,F,A,TOTAL,THS_PER,ES,165.4,NaN,187.8,bd,176.2,d,181.6,d,193.6,d
A,Y20-64,F,A,TOTAL,THS_PER,EU27_2020,2483.9,NaN,2130.8,b,2130.5,NaN,2079.0,NaN,1929.9,NaN
A,Y20-64,F,A,TOTAL,THS_PER,FI,20.4,NaN,21.4,b,20.8,NaN,17.3,NaN,17.5,NaN
A,Y20-64,F,A,TOTAL,THS_PER,FR,172.9,NaN,173.3,bd,194.9,d,202.7,d,186.5,d
A,Y20-64,F,A,TOTAL,THS_PER,HR,28.0,NaN,33.9,b,28.1,NaN,22.7,NaN,21.7,NaN
A,Y20-64,F,A,TOTAL,THS_PER,HU,53.7,NaN,53.1,b,51.3,NaN,52.7,NaN,51.1,NaN
A,Y20-64,F,A,TOTAL,THS_PER,IE,11.0,NaN,10.4,b,10.9,NaN,10.9,NaN,9.8,NaN
A,Y20-64,F,A,TOTAL,THS_PER,IS,1.3,b,1.3,b,1.3,NaN,1.4,NaN,1.4,NaN
A,Y20-64,F,A,TOTAL,THS_PER,IT,217.3,NaN,219.0,b,215.2,NaN,205.5,NaN,194.1,NaN
A,Y20-64,F,A,TOTAL,THS_PER,LT,23.2,NaN,22.2,b,25.1,NaN,22.9,NaN,25.2,NaN
A,Y20-64,F,A,TOTAL,THS_PER,LU,0.6,u,0.7,bu,0.9,u,,u,,u
A,Y20-64,F,A,TOTAL,THS_PER,LV,17.1,NaN,14.8,b,17.3,NaN,16.0,NaN,15.9,NaN
A,Y20-64,F,A,TOTAL,THS_PER,ME,4.9,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,A,TOTAL,THS_PER,MK,33.2,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,A,TOTAL,THS_PER,MT,,u,,bu,,u,,u,,u
A,Y20-64,F,A,TOTAL,THS_PER,NL,39.0,NaN,53.6,b,47.0,NaN,51.5,NaN,44.9,NaN
A,Y20-64,F,A,TOTAL,THS_PER,NO,10.0,u,10.7,b,10.1,NaN,13.6,NaN,13.9,NaN
A,Y20-64,F,A,TOTAL,THS_PER,PL,590.1,NaN,511.9,b,512.3,NaN,470.3,NaN,389.6,NaN
A,Y20-64,F,A,TOTAL,THS_PER,PT,47.3,NaN,34.1,b,34.7,NaN,38.7,NaN,38.5,NaN
A,Y20-64,F,A,TOTAL,THS_PER,RO,588.9,NaN,265.8,b,260.5,NaN,279.5,NaN,268.5,NaN
A,Y20-64,F,A,TOTAL,THS_PER,RS,124.0,NaN,118.4,b,124.0,NaN,113.5,NaN,106.2,NaN
A,Y20-64,F,A,TOTAL,THS_PER,SE,13.8,NaN,16.1,b,16.7,NaN,14.0,NaN,15.4,NaN
A,Y20-64,F,A,TOTAL,THS_PER,SI,14.0,NaN,13.2,b,13.6,NaN,11.5,NaN,10.9,NaN
A,Y20-64,F,A,TOTAL,THS_PER,SK,13.0,NaN,15.8,b,15.0,NaN,15.4,NaN,11.4,NaN
A,Y20-64,F,A,TOTAL,THS_PER,TR,1625.5,NaN,1750.7,b,1729.3,NaN,1636.9,NaN,1693.3,NaN
A,Y20-64,F,A,TOTAL,THS_PER,UK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,NRP,THS_PER,CH,,NaN,,bu,,NaN,,NaN,,NaN
A,Y20-64,F,B,NRP,THS_PER,DE,,bu,,bu,,NaN,,NaN,,u
A,Y20-64,F,B,NRP,THS_PER,EA20,,u,,bu,,NaN,,NaN,,u
A,Y20-64,F,B,NRP,THS_PER,EE,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,NRP,THS_PER,EU27_2020,,u,,bu,,NaN,,NaN,,u
A,Y20-64,F,B,NRP,THS_PER,FR,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,NRP,THS_PER,IE,,NaN,,bu,,NaN,,NaN,,NaN
A,Y20-64,F,B,NRP,THS_PER,NL,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,NRP,THS_PER,NO,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,NRP,THS_PER,PL,,u,,bu,,NaN,,NaN,,u
A,Y20-64,F,B,NRP,THS_PER,RS,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,NRP,THS_PER,SE,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC0,THS_PER,EU27_2020,,NaN,,bu,,u,,u,,NaN
A,Y20-64,F,B,OC0,THS_PER,NO,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC0,THS_PER,PL,,NaN,,bu,,u,,u,,NaN
A,Y20-64,F,B,OC1,THS_PER,AT,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC1,THS_PER,BA,,NaN,,NaN,,NaN,,u,,u
A,Y20-64,F,B,OC1,THS_PER,BE,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC1,THS_PER,BG,,u,,bu,,u,,u,,bu
A,Y20-64,F,B,OC1,THS_PER,CH,,u,,bu,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC1,THS_PER,CY,,NaN,,NaN,,NaN,,u,,NaN
A,Y20-64,F,B,OC1,THS_PER,CZ,,NaN,,NaN,,u,,u,,NaN
A,Y20-64,F,B,OC1,THS_PER,DE,,bu,,bu,,u,,u,,u
A,Y20-64,F,B,OC1,THS_PER,DK,,NaN,,NaN,,NaN,,NaN,,u
A,Y20-64,F,B,OC1,THS_PER,EA20,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC1,THS_PER,EE,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC1,THS_PER,EL,,NaN,,NaN,,NaN,,u,,u
A,Y20-64,F,B,OC1,THS_PER,ES,,u,,bu,,u,,u,1.3,du
A,Y20-64,F,B,OC1,THS_PER,EU27_2020,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC1,THS_PER,FI,,NaN,,NaN,,NaN,,NaN,,u
A,Y20-64,F,B,OC1,THS_PER,FR,,u,,NaN,,NaN,,NaN,,u
A,Y20-64,F,B,OC1,THS_PER,HR,,NaN,,NaN,,NaN,,u,,u
A,Y20-64,F,B,OC1,THS_PER,HU,,u,,bu,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC1,THS_PER,IE,,u,,NaN,,NaN,,u,,NaN
A,Y20-64,F,B,OC1,THS_PER,IT,,u,,bu,,u,,NaN,,NaN
A,Y20-64,F,B,OC1,THS_PER,LT,,u,,bu,,u,,NaN,,NaN
A,Y20-64,F,B,OC1,THS_PER,LV,,NaN,,NaN,,NaN,,NaN,,u
A,Y20-64,F,B,OC1,THS_PER,MK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC1,THS_PER,MT,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC1,THS_PER,NL,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC1,THS_PER,NO,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC1,THS_PER,PL,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC1,THS_PER,PT,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC1,THS_PER,RO,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC1,THS_PER,RS,,NaN,,bu,,u,,u,,u
A,Y20-64,F,B,OC1,THS_PER,SE,,u,,bu,,u,,NaN,,u
A,Y20-64,F,B,OC1,THS_PER,SI,,NaN,,NaN,,NaN,,NaN,,u
A,Y20-64,F,B,OC1,THS_PER,SK,,NaN,,NaN,,u,,NaN,,NaN
A,Y20-64,F,B,OC1,THS_PER,TR,,u,,NaN,,u,,u,,u
A,Y20-64,F,B,OC1,THS_PER,UK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC2,THS_PER,AT,,u,,bu,,NaN,,u,,u
A,Y20-64,F,B,OC2,THS_PER,BA,,NaN,,bu,,u,,u,0.9,u
A,Y20-64,F,B,OC2,THS_PER,BE,,NaN,,NaN,,NaN,,NaN,,u
A,Y20-64,F,B,OC2,THS_PER,BG,,u,,bu,,u,,u,,bu
A,Y20-64,F,B,OC2,THS_PER,CH,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC2,THS_PER,CY,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC2,THS_PER,CZ,,u,,bu,,NaN,0.7,u,0.6,u
A,Y20-64,F,B,OC2,THS_PER,DE,,bu,,bu,,u,,u,,u
A,Y20-64,F,B,OC2,THS_PER,DK,,u,,bu,,u,,bu,,u
A,Y20-64,F,B,OC2,THS_PER,EA20,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC2,THS_PER,EE,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC2,THS_PER,EL,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC2,THS_PER,ES,1.5,u,1.4,bdu,1.1,du,1.6,du,1.5,du
A,Y20-64,F,B,OC2,THS_PER,EU27_2020,,u,19.6,bu,16.2,u,15.7,u,21.0,u
A,Y20-64,F,B,OC2,THS_PER,FI,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC2,THS_PER,FR,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC2,THS_PER,HR,,u,1.0,bu,,u,1.1,u,,u
A,Y20-64,F,B,OC2,THS_PER,HU,,u,,bu,,u,,NaN,,u
A,Y20-64,F,B,OC2,THS_PER,IE,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC2,THS_PER,IS,,NaN,,bu,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC2,THS_PER,IT,1.7,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC2,THS_PER,LT,,NaN,,bu,,u,,u,,NaN
A,Y20-64,F,B,OC2,THS_PER,LV,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC2,THS_PER,ME,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC2,THS_PER,MK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC2,THS_PER,MT,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC2,THS_PER,NL,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC2,THS_PER,NO,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC2,THS_PER,PL,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC2,THS_PER,PT,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC2,THS_PER,RO,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC2,THS_PER,RS,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC2,THS_PER,SE,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC2,THS_PER,SI,,u,,bu,,u,,u,,NaN
A,Y20-64,F,B,OC2,THS_PER,SK,,NaN,,NaN,,u,,u,,u
A,Y20-64,F,B,OC2,THS_PER,TR,0.7,u,2.4,bu,2.8,NaN,2.8,NaN,3.9,u
A,Y20-64,F,B,OC2,THS_PER,UK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC3,THS_PER,AT,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC3,THS_PER,BA,,NaN,,bu,,u,,u,,u
A,Y20-64,F,B,OC3,THS_PER,BE,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC3,THS_PER,BG,,u,,bu,,u,,u,,bu
A,Y20-64,F,B,OC3,THS_PER,CH,,u,,bu,,u,,u,,NaN
A,Y20-64,F,B,OC3,THS_PER,CY,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC3,THS_PER,CZ,1.6,u,0.7,bu,0.6,u,0.7,u,0.7,u
A,Y20-64,F,B,OC3,THS_PER,DE,,bu,,bu,,u,,u,,u
A,Y20-64,F,B,OC3,THS_PER,DK,,NaN,,bu,,u,,bu,,u
A,Y20-64,F,B,OC3,THS_PER,EA20,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC3,THS_PER,EE,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC3,THS_PER,EL,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC3,THS_PER,ES,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC3,THS_PER,EU27_2020,,u,15.0,bu,18.3,u,18.6,u,17.8,u
A,Y20-64,F,B,OC3,THS_PER,FI,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC3,THS_PER,FR,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC3,THS_PER,HR,,u,,bu,,u,,NaN,,NaN
A,Y20-64,F,B,OC3,THS_PER,HU,,NaN,,bu,,u,,u,,u
A,Y20-64,F,B,OC3,THS_PER,IE,,u,,bu,,u,,NaN,,u
A,Y20-64,F,B,OC3,THS_PER,IS,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC3,THS_PER,IT,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC3,THS_PER,LT,,NaN,,bu,,u,,u,,u
A,Y20-64,F,B,OC3,THS_PER,LU,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC3,THS_PER,LV,,u,,NaN,,u,,u,,u
A,Y20-64,F,B,OC3,THS_PER,ME,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC3,THS_PER,MK,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC3,THS_PER,MT,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC3,THS_PER,NL,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC3,THS_PER,NO,,u,5.5,bu,5.3,u,,u,,u
A,Y20-64,F,B,OC3,THS_PER,PL,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC3,THS_PER,PT,,NaN,,bu,,u,,u,,u
A,Y20-64,F,B,OC3,THS_PER,RO,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC3,THS_PER,RS,2.0,u,1.3,bu,,u,1.0,u,1.3,u
A,Y20-64,F,B,OC3,THS_PER,SE,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC3,THS_PER,SI,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC3,THS_PER,SK,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC3,THS_PER,TR,1.1,u,1.1,bu,0.7,u,1.1,u,,u
A,Y20-64,F,B,OC3,THS_PER,UK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC4,THS_PER,AT,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC4,THS_PER,BA,,NaN,,bu,,u,,u,,u
A,Y20-64,F,B,OC4,THS_PER,BE,,u,,bu,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC4,THS_PER,BG,,u,,bu,,u,,u,,bu
A,Y20-64,F,B,OC4,THS_PER,CH,,u,,bu,,u,,u,,NaN
A,Y20-64,F,B,OC4,THS_PER,CY,,u,,NaN,,NaN,,u,,NaN
A,Y20-64,F,B,OC4,THS_PER,CZ,0.7,u,1.0,bu,1.0,u,,u,,u
A,Y20-64,F,B,OC4,THS_PER,DE,,bu,,bu,,u,,u,,u
A,Y20-64,F,B,OC4,THS_PER,DK,,u,,bu,,u,,NaN,,NaN
A,Y20-64,F,B,OC4,THS_PER,EA20,,u,14.1,bu,13.8,u,,u,,u
A,Y20-64,F,B,OC4,THS_PER,EE,,u,,bu,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC4,THS_PER,EL,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC4,THS_PER,ES,2.0,u,1.1,bdu,,u,1.2,du,1.7,du
A,Y20-64,F,B,OC4,THS_PER,EU27_2020,25.4,u,24.1,bu,22.8,u,17.3,u,16.9,u
A,Y20-64,F,B,OC4,THS_PER,FI,,u,,NaN,,NaN,,u,,u
A,Y20-64,F,B,OC4,THS_PER,FR,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC4,THS_PER,HR,,u,,NaN,,u,,u,,u
A,Y20-64,F,B,OC4,THS_PER,HU,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC4,THS_PER,IE,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC4,THS_PER,IT,,u,2.3,bu,2.3,u,,u,2.1,u
A,Y20-64,F,B,OC4,THS_PER,LT,,u,,bu,,u,,NaN,,u
A,Y20-64,F,B,OC4,THS_PER,LU,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC4,THS_PER,LV,,NaN,,NaN,,u,,u,,u
A,Y20-64,F,B,OC4,THS_PER,ME,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC4,THS_PER,MK,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC4,THS_PER,MT,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC4,THS_PER,NL,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC4,THS_PER,NO,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC4,THS_PER,PL,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC4,THS_PER,PT,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC4,THS_PER,RO,,u,,bu,,u,,u,,u
A,Y20-64,F,B,OC4,THS_PER,RS,,u,1.2,bu,1.3,u,1.8,u,1.6,u
A,Y20-64,F,B,OC4,THS_PER,SE,,u,,bu,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC4,THS_PER,SI,,u,,bu,,u,,u,,NaN
A,Y20-64,F,B,OC4,THS_PER,SK,,NaN,,bu,,u,,u,,u
A,Y20-64,F,B,OC4,THS_PER,TR,1.8,u,1.7,bu,3.7,NaN,2.7,NaN,1.7,u
A,Y20-64,F,B,OC4,THS_PER,UK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,F,B,OC5,THS_PER,AT,,u,,bu,,NaN,,NaN,,u
A,Y20-64,F,B,OC5,THS_PER,BA,,NaN,,bu,,u,,u,,u
