,freq,unit,nace_r2,isced11,age,sex,geo\TIME_PERIOD,num_2016,flag_2016,num_2020,flag_2020
127048,A,PC,L,ED5-8,Y15-69,T,IE,57.4,NaN,,u
127049,A,PC,L,ED5-8,Y15-69,T,IS,,u,,bu
127050,A,PC,L,ED5-8,Y15-69,T,IT,21.0,NaN,14.1,NaN
127051,A,PC,L,ED5-8,Y15-69,T,LT,55.1,NaN,59.6,NaN
127052,A,PC,L,ED5-8,Y15-69,T,LU,,u,,u
127053,A,PC,L,ED5-8,Y15-69,T,LV,36.8,NaN,29.0,NaN
127054,A,PC,L,ED5-8,Y15-69,T,ME,,u,,u
127055,A,PC,L,ED5-8,Y15-69,T,MK,41.6,u,66.5,NaN
127056,A,PC,L,ED5-8,Y15-69,T,MT,,u,,u
127057,A,PC,L,ED5-8,Y15-69,T,NL,46.5,NaN,47.9,NaN
127058,A,PC,L,ED5-8,Y15-69,T,NO,49.1,NaN,48.5,NaN
127059,A,PC,L,ED5-8,Y15-69,T,PL,38.4,NaN,40.7,NaN
127060,A,PC,L,ED5-8,Y15-69,T,PT,29.8,NaN,32.1,NaN
127061,A,PC,L,ED5-8,Y15-69,T,RO,47.4,u,52.6,u
127062,A,PC,L,ED5-8,Y15-69,T,RS,49.7,u,46.1,u
127063,A,PC,L,ED5-8,Y15-69,T,SE,34.1,NaN,40.4,NaN
127064,A,PC,L,ED5-8,Y15-69,T,SI,42.5,u,70.6,u
127065,A,PC,L,ED5-8,Y15-69,T,SK,24.6,NaN,29.1,u
127066,A,PC,L,ED5-8,Y15-69,T,TR,11.3,NaN,13.2,NaN
127067,A,PC,L,ED5-8,Y15-69,T,UK,44.3,NaN,,NaN
127068,A,PC,L,ED5-8,Y15-74,F,AT,35.7,NaN,45.2,NaN
127069,A,PC,L,ED5-8,Y15-74,F,BA,,NaN,,NaN
127070,A,PC,L,ED5-8,Y15-74,F,BE,47.1,NaN,49.9,NaN
127071,A,PC,L,ED5-8,Y15-74,F,BG,,u,60.0,u
127072,A,PC,L,ED5-8,Y15-74,F,CH,25.6,NaN,31.4,NaN
127073,A,PC,L,ED5-8,Y15-74,F,CY,54.8,u,60.0,u
127074,A,PC,L,ED5-8,Y15-74,F,CZ,17.9,u,26.5,NaN
127075,A,PC,L,ED5-8,Y15-74,F,DE,27.0,NaN,23.0,bu
127076,A,PC,L,ED5-8,Y15-74,F,DK,36.6,b,42.6,NaN
127077,A,PC,L,ED5-8,Y15-74,F,EA20,39.2,NaN,40.2,NaN
127078,A,PC,L,ED5-8,Y15-74,F,EE,52.9,NaN,36.5,u
127079,A,PC,L,ED5-8,Y15-74,F,EL,,u,,u
127080,A,PC,L,ED5-8,Y15-74,F,ES,57.6,NaN,61.1,NaN
127081,A,PC,L,ED5-8,Y15-74,F,EU27_2020,39.5,NaN,41.2,NaN
127082,A,PC,L,ED5-8,Y15-74,F,FI,46.1,NaN,60.6,NaN
127083,A,PC,L,ED5-8,Y15-74,F,FR,41.2,NaN,55.0,NaN
127084,A,PC,L,ED5-8,Y15-74,F,HR,46.3,u,71.5,u
127085,A,PC,L,ED5-8,Y15-74,F,HU,32.4,u,,u
127086,A,PC,L,ED5-8,Y15-74,F,IE,57.2,u,,u
127087,A,PC,L,ED5-8,Y15-74,F,IS,,u,,bu
127088,A,PC,L,ED5-8,Y15-74,F,IT,19.4,NaN,16.2,NaN
127089,A,PC,L,ED5-8,Y15-74,F,LT,67.0,u,62.9,u
127090,A,PC,L,ED5-8,Y15-74,F,LU,,u,,u
127091,A,PC,L,ED5-8,Y15-74,F,LV,46.9,NaN,34.7,NaN
127092,A,PC,L,ED5-8,Y15-74,F,ME,,u,,u
127093,A,PC,L,ED5-8,Y15-74,F,MK,,u,81.9,u
127094,A,PC,L,ED5-8,Y15-74,F,MT,,u,,u
127095,A,PC,L,ED5-8,Y15-74,F,NL,49.0,NaN,42.0,NaN
127096,A,PC,L,ED5-8,Y15-74,F,NO,48.2,NaN,,u
127097,A,PC,L,ED5-8,Y15-74,F,PL,46.4,NaN,48.5,NaN
127098,A,PC,L,ED5-8,Y15-74,F,PT,33.9,NaN,34.8,NaN
127099,A,PC,L,ED5-8,Y15-74,F,RO,,u,,u
127100,A,PC,L,ED5-8,Y15-74,F,RS,70.6,u,,u
127101,A,PC,L,ED5-8,Y15-74,F,SE,36.3,NaN,46.8,NaN
127102,A,PC,L,ED5-8,Y15-74,F,SI,,u,69.5,u
127103,A,PC,L,ED5-8,Y15-74,F,SK,,u,,u
127104,A,PC,L,ED5-8,Y15-74,F,TR,21.3,NaN,21.7,NaN
127105,A,PC,L,ED5-8,Y15-74,F,UK,39.7,NaN,,NaN
127106,A,PC,L,ED5-8,Y15-74,M,AT,39.8,u,35.8,u
127107,A,PC,L,ED5-8,Y15-74,M,BA,,NaN,,NaN
127108,A,PC,L,ED5-8,Y15-74,M,BE,34.9,u,42.6,NaN
127109,A,PC,L,ED5-8,Y15-74,M,BG,,u,,u
127110,A,PC,L,ED5-8,Y15-74,M,CH,36.2,NaN,42.3,NaN
127111,A,PC,L,ED5-8,Y15-74,M,CY,57.3,u,68.3,u
127112,A,PC,L,ED5-8,Y15-74,M,CZ,33.1,NaN,34.8,NaN
127113,A,PC,L,ED5-8,Y15-74,M,DE,30.4,NaN,33.5,b
127114,A,PC,L,ED5-8,Y15-74,M,DK,22.1,bu,25.5,NaN
127115,A,PC,L,ED5-8,Y15-74,M,EA20,33.9,NaN,39.2,NaN
127116,A,PC,L,ED5-8,Y15-74,M,EE,36.4,u,30.7,u
127117,A,PC,L,ED5-8,Y15-74,M,EL,,u,,u
127118,A,PC,L,ED5-8,Y15-74,M,ES,50.1,NaN,61.7,NaN
127119,A,PC,L,ED5-8,Y15-74,M,EU27_2020,33.2,NaN,37.1,NaN
127120,A,PC,L,ED5-8,Y15-74,M,FI,39.2,u,50.8,NaN
127121,A,PC,L,ED5-8,Y15-74,M,FR,33.0,NaN,42.2,NaN
127122,A,PC,L,ED5-8,Y15-74,M,HR,,u,,u
127123,A,PC,L,ED5-8,Y15-74,M,HU,,u,,u
127124,A,PC,L,ED5-8,Y15-74,M,IE,57.7,u,,u
127125,A,PC,L,ED5-8,Y15-74,M,IS,,u,,bu
127126,A,PC,L,ED5-8,Y15-74,M,IT,23.1,NaN,10.6,NaN
127127,A,PC,L,ED5-8,Y15-74,M,LT,44.4,u,58.6,u
127128,A,PC,L,ED5-8,Y15-74,M,LU,,u,,u
127129,A,PC,L,ED5-8,Y15-74,M,LV,26.8,NaN,24.9,u
127130,A,PC,L,ED5-8,Y15-74,M,ME,,u,,u
127131,A,PC,L,ED5-8,Y15-74,M,MK,,u,,u
127132,A,PC,L,ED5-8,Y15-74,M,MT,,u,,u
127133,A,PC,L,ED5-8,Y15-74,M,NL,43.8,NaN,53.6,NaN
127134,A,PC,L,ED5-8,Y15-74,M,NO,50.6,NaN,47.0,u
127135,A,PC,L,ED5-8,Y15-74,M,PL,28.8,NaN,30.4,u
127136,A,PC,L,ED5-8,Y15-74,M,PT,,u,,u
127137,A,PC,L,ED5-8,Y15-74,M,RO,,u,,u
127138,A,PC,L,ED5-8,Y15-74,M,RS,,u,,u
127139,A,PC,L,ED5-8,Y15-74,M,SE,31.6,NaN,33.7,NaN
127140,A,PC,L,ED5-8,Y15-74,M,SI,,u,71.6,u
127141,A,PC,L,ED5-8,Y15-74,M,SK,,u,,u
127142,A,PC,L,ED5-8,Y15-74,M,TR,8.8,NaN,11.0,NaN
127143,A,PC,L,ED5-8,Y15-74,M,UK,49.2,NaN,,NaN
127144,A,PC,L,ED5-8,Y15-74,T,AT,37.4,NaN,41.5,NaN
127145,A,PC,L,ED5-8,Y15-74,T,BA,,NaN,,NaN
127146,A,PC,L,ED5-8,Y15-74,T,BE,41.9,NaN,46.3,NaN
127147,A,PC,L,ED5-8,Y15-74,T,BG,65.0,u,52.4,u
127148,A,PC,L,ED5-8,Y15-74,T,CH,29.5,NaN,36.3,NaN
127149,A,PC,L,ED5-8,Y15-74,T,CY,56.0,u,64.9,u
127150,A,PC,L,ED5-8,Y15-74,T,CZ,24.6,NaN,30.4,NaN
127151,A,PC,L,ED5-8,Y15-74,T,DE,28.6,NaN,27.6,b
127152,A,PC,L,ED5-8,Y15-74,T,DK,27.7,b,31.9,NaN
127153,A,PC,L,ED5-8,Y15-74,T,EA20,36.9,NaN,39.8,NaN
127154,A,PC,L,ED5-8,Y15-74,T,EE,46.6,NaN,34.2,NaN
127155,A,PC,L,ED5-8,Y15-74,T,EL,,u,57.0,u
127156,A,PC,L,ED5-8,Y15-74,T,ES,55.1,NaN,61.3,NaN
127157,A,PC,L,ED5-8,Y15-74,T,EU27_2020,36.7,NaN,39.4,NaN
127158,A,PC,L,ED5-8,Y15-74,T,FI,43.1,NaN,56.0,NaN
127159,A,PC,L,ED5-8,Y15-74,T,FR,37.9,NaN,50.0,NaN
127160,A,PC,L,ED5-8,Y15-74,T,HR,39.7,u,55.0,u
127161,A,PC,L,ED5-8,Y15-74,T,HU,30.9,NaN,19.4,u
127162,A,PC,L,ED5-8,Y15-74,T,IE,57.4,NaN,,u
127163,A,PC,L,ED5-8,Y15-74,T,IS,,u,,bu
127164,A,PC,L,ED5-8,Y15-74,T,IT,20.8,NaN,14.1,NaN
127165,A,PC,L,ED5-8,Y15-74,T,LT,54.5,NaN,60.3,NaN
127166,A,PC,L,ED5-8,Y15-74,T,LU,,u,,u
127167,A,PC,L,ED5-8,Y15-74,T,LV,35.8,NaN,29.5,NaN
127168,A,PC,L,ED5-8,Y15-74,T,ME,,u,,u
127169,A,PC,L,ED5-8,Y15-74,T,MK,41.6,u,66.5,NaN
127170,A,PC,L,ED5-8,Y15-74,T,MT,,u,,u
127171,A,PC,L,ED5-8,Y15-74,T,NL,46.3,NaN,48.0,NaN
127172,A,PC,L,ED5-8,Y15-74,T,NO,49.7,NaN,48.0,NaN
127173,A,PC,L,ED5-8,Y15-74,T,PL,38.7,NaN,40.4,NaN
127174,A,PC,L,ED5-8,Y15-74,T,PT,29.6,NaN,32.7,NaN
127175,A,PC,L,ED5-8,Y15-74,T,RO,47.4,u,52.6,u
127176,A,PC,L,ED5-8,Y15-74,T,RS,49.7,u,45.5,u
127177,A,PC,L,ED5-8,Y15-74,T,SE,33.5,NaN,39.5,NaN
127178,A,PC,L,ED5-8,Y15-74,T,SI,42.5,u,70.6,u
127179,A,PC,L,ED5-8,Y15-74,T,SK,24.4,NaN,28.4,u
127180,A,PC,L,ED5-8,Y15-74,T,TR,11.3,NaN,13.1,NaN
127181,A,PC,L,ED5-8,Y15-74,T,UK,44.1,NaN,,NaN
127182,A,PC,L,ED5-8,Y18-24,F,AT,,u,,u
127183,A,PC,L,ED5-8,Y18-24,F,BA,,NaN,,NaN
127184,A,PC,L,ED5-8,Y18-24,F,BE,,u,,u
127185,A,PC,L,ED5-8,Y18-24,F,BG,,NaN,,u
127186,A,PC,L,ED5-8,Y18-24,F,CH,,u,,u
127187,A,PC,L,ED5-8,Y18-24,F,CY,,u,,u
127188,A,PC,L,ED5-8,Y18-24,F,CZ,,u,,NaN
127189,A,PC,L,ED5-8,Y18-24,F,DE,,u,,bu
127190,A,PC,L,ED5-8,Y18-24,F,DK,,bu,,u
127191,A,PC,L,ED5-8,Y18-24,F,EA20,32.7,u,,u
127192,A,PC,L,ED5-8,Y18-24,F,EE,,u,,u
127193,A,PC,L,ED5-8,Y18-24,F,EL,,NaN,,u
127194,A,PC,L,ED5-8,Y18-24,F,ES,,u,,u
127195,A,PC,L,ED5-8,Y18-24,F,EU27_2020,32.2,u,,u
127196,A,PC,L,ED5-8,Y18-24,F,FI,,u,,u
127197,A,PC,L,ED5-8,Y18-24,F,FR,48.5,u,71.9,NaN
127198,A,PC,L,ED5-8,Y18-24,F,HR,,u,,NaN
127199,A,PC,L,ED5-8,Y18-24,F,HU,,u,,u
127200,A,PC,L,ED5-8,Y18-24,F,IE,,u,,u
127201,A,PC,L,ED5-8,Y18-24,F,IS,,NaN,,NaN
127202,A,PC,L,ED5-8,Y18-24,F,IT,,u,,u
127203,A,PC,L,ED5-8,Y18-24,F,LT,,u,,NaN
127204,A,PC,L,ED5-8,Y18-24,F,LU,,NaN,,u
127205,A,PC,L,ED5-8,Y18-24,F,LV,,NaN,,NaN
127206,A,PC,L,ED5-8,Y18-24,F,ME,,NaN,,u
127207,A,PC,L,ED5-8,Y18-24,F,MK,,NaN,,NaN
127208,A,PC,L,ED5-8,Y18-24,F,MT,,NaN,,u
127209,A,PC,L,ED5-8,Y18-24,F,NL,,u,,u
127210,A,PC,L,ED5-8,Y18-24,F,NO,,u,,u
127211,A,PC,L,ED5-8,Y18-24,F,PL,,u,,u
127212,A,PC,L,ED5-8,Y18-24,F,PT,,u,,u
127213,A,PC,L,ED5-8,Y18-24,F,RO,,u,,u
127214,A,PC,L,ED5-8,Y18-24,F,RS,,NaN,,u
127215,A,PC,L,ED5-8,Y18-24,F,SE,,u,,u
127216,A,PC,L,ED5-8,Y18-24,F,SI,,NaN,,NaN
127217,A,PC,L,ED5-8,Y18-24,F,SK,,u,,NaN
127218,A,PC,L,ED5-8,Y18-24,F,TR,31.0,u,18.7,u
127219,A,PC,L,ED5-8,Y18-24,F,UK,34.6,u,,NaN
127220,A,PC,L,ED5-8,Y18-24,M,AT,,u,,u
127221,A,PC,L,ED5-8,Y18-24,M,BE,,u,,u
127222,A,PC,L,ED5-8,Y18-24,M,BG,,u,,u
127223,A,PC,L,ED5-8,Y18-24,M,CH,,u,,u
127224,A,PC,L,ED5-8,Y18-24,M,CY,,NaN,,NaN
127225,A,PC,L,ED5-8,Y18-24,M,CZ,,u,,u
127226,A,PC,L,ED5-8,Y18-24,M,DE,,u,,bu
127227,A,PC,L,ED5-8,Y18-24,M,DK,,bu,,u
127228,A,PC,L,ED5-8,Y18-24,M,EA20,,u,,u
127229,A,PC,L,ED5-8,Y18-24,M,EE,,NaN,,u
127230,A,PC,L,ED5-8,Y18-24,M,EL,,NaN,,NaN
127231,A,PC,L,ED5-8,Y18-24,M,ES,,u,,u
127232,A,PC,L,ED5-8,Y18-24,M,EU27_2020,,u,,u
127233,A,PC,L,ED5-8,Y18-24,M,FI,,u,,u
127234,A,PC,L,ED5-8,Y18-24,M,FR,35.9,u,54.6,u
127235,A,PC,L,ED5-8,Y18-24,M,HR,,NaN,,u
127236,A,PC,L,ED5-8,Y18-24,M,HU,,u,,u
127237,A,PC,L,ED5-8,Y18-24,M,IE,,u,,u
127238,A,PC,L,ED5-8,Y18-24,M,IS,,NaN,,NaN
127239,A,PC,L,ED5-8,Y18-24,M,IT,,u,,u
127240,A,PC,L,ED5-8,Y18-24,M,LT,,u,,u
127241,A,PC,L,ED5-8,Y18-24,M,LU,,NaN,,NaN
127242,A,PC,L,ED5-8,Y18-24,M,LV,,u,,NaN
127243,A,PC,L,ED5-8,Y18-24,M,ME,,NaN,,u
127244,A,PC,L,ED5-8,Y18-24,M,MK,,NaN,,NaN
127245,A,PC,L,ED5-8,Y18-24,M,MT,,u,,u
127246,A,PC,L,ED5-8,Y18-24,M,NL,,u,,u
127247,A,PC,L,ED5-8,Y18-24,M,NO,,u,,u
127248,A,PC,L,ED5-8,Y18-24,M,PL,,u,,u
127249,A,PC,L,ED5-8,Y18-24,M,PT,,u,,u
127250,A,PC,L,ED5-8,Y18-24,M,RO,,u,,u
127251,A,PC,L,ED5-8,Y18-24,M,RS,,NaN,,NaN
127252,A,PC,L,ED5-8,Y18-24,M,SE,,u,,u
127253,A,PC,L,ED5-8,Y18-24,M,SI,,u,,u
127254,A,PC,L,ED5-8,Y18-24,M,SK,,u,,NaN
127255,A,PC,L,ED5-8,Y18-24,M,TR,17.8,u,,u
127256,A,PC,L,ED5-8,Y18-24,M,UK,30.9,u,,NaN
127257,A,PC,L,ED5-8,Y18-24,T,AT,,u,,u
127258,A,PC,L,ED5-8,Y18-24,T,BA,,NaN,,NaN
127259,A,PC,L,ED5-8,Y18-24,T,BE,,u,,u
127260,A,PC,L,ED5-8,Y18-24,T,BG,,u,,u
127261,A,PC,L,ED5-8,Y18-24,T,CH,,u,,u
127262,A,PC,L,ED5-8,Y18-24,T,CY,,u,,u
127263,A,PC,L,ED5-8,Y18-24,T,CZ,,u,,u
127264,A,PC,L,ED5-8,Y18-24,T,DE,,u,,bu
127265,A,PC,L,ED5-8,Y18-24,T,DK,,bu,,u
127266,A,PC,L,ED5-8,Y18-24,T,EA20,26.5,NaN,,u
127267,A,PC,L,ED5-8,Y18-24,T,EE,,u,,u
127268,A,PC,L,ED5-8,Y18-24,T,EL,,NaN,,u
127269,A,PC,L,ED5-8,Y18-24,T,ES,,u,25.7,u
127270,A,PC,L,ED5-8,Y18-24,T,EU27_2020,26.7,NaN,,u
127271,A,PC,L,ED5-8,Y18-24,T,FI,,u,,u
127272,A,PC,L,ED5-8,Y18-24,T,FR,43.2,u,65.0,NaN
127273,A,PC,L,ED5-8,Y18-24,T,HR,,u,,u
127274,A,PC,L,ED5-8,Y18-24,T,HU,,u,,u
127275,A,PC,L,ED5-8,Y18-24,T,IE,,u,,u
127276,A,PC,L,ED5-8,Y18-24,T,IS,,NaN,,NaN
127277,A,PC,L,ED5-8,Y18-24,T,IT,,u,,u
127278,A,PC,L,ED5-8,Y18-24,T,LT,,u,,u
127279,A,PC,L,ED5-8,Y18-24,T,LU,,NaN,,u
127280,A,PC,L,ED5-8,Y18-24,T,LV,,u,,NaN
127281,A,PC,L,ED5-8,Y18-24,T,ME,,NaN,,u
127282,A,PC,L,ED5-8,Y18-24,T,MK,,NaN,,NaN
127283,A,PC,L,ED5-8,Y18-24,T,MT,,u,,u
127284,A,PC,L,ED5-8,Y18-24,T,NL,,u,,u
127285,A,PC,L,ED5-8,Y18-24,T,NO,,u,,u
127286,A,PC,L,ED5-8,Y18-24,T,PL,,u,,u
127287,A,PC,L,ED5-8,Y18-24,T,PT,,u,,u
127288,A,PC,L,ED5-8,Y18-24,T,RO,,u,,u
127289,A,PC,L,ED5-8,Y18-24,T,RS,,NaN,,u
127290,A,PC,L,ED5-8,Y18-24,T,SE,25.4,u,,u
127291,A,PC,L,ED5-8,Y18-24,T,SI,,u,,u
127292,A,PC,L,ED5-8,Y18-24,T,SK,,u,,NaN
127293,A,PC,L,ED5-8,Y18-24,T,TR,21.2,NaN,13.5,u
127294,A,PC,L,ED5-8,Y18-24,T,UK,32.8,NaN,,NaN
127295,A,PC,L,ED5-8,Y18-64,F,AT,37.8,NaN,45.5,NaN
127296,A,PC,L,ED5-8,Y18-64,F,BA,,NaN,,NaN
127297,A,PC,L,ED5-8,Y18-64,F,BE,47.1,NaN,49.9,NaN
127298,A,PC,L,ED5-8,Y18-64,F,BG,,u,,u
127299,A,PC,L,ED5-8,Y18-64,F,CH,27.1,NaN,32.5,NaN
127300,A,PC,L,ED5-8,Y18-64,F,CY,57.1,u,59.2,u
127301,A,PC,L,ED5-8,Y18-64,F,CZ,18.0,u,27.7,NaN
127302,A,PC,L,ED5-8,Y18-64,F,DE,27.4,NaN,23.3,bu
127303,A,PC,L,ED5-8,Y18-64,F,DK,40.1,bu,44.5,NaN
127304,A,PC,L,ED5-8,Y18-64,F,EA20,39.8,NaN,40.7,NaN
127305,A,PC,L,ED5-8,Y18-64,F,EE,55.1,u,35.0,u
127306,A,PC,L,ED5-8,Y18-64,F,EL,,u,,u
127307,A,PC,L,ED5-8,Y18-64,F,ES,57.6,NaN,61.4,NaN
127308,A,PC,L,ED5-8,Y18-64,F,EU27_2020,40.2,NaN,41.9,NaN
127309,A,PC,L,ED5-8,Y18-64,F,FI,46.2,NaN,61.2,NaN
127310,A,PC,L,ED5-8,Y18-64,F,FR,41.9,NaN,55.4,NaN
127311,A,PC,L,ED5-8,Y18-64,F,HR,46.3,u,71.5,u
127312,A,PC,L,ED5-8,Y18-64,F,HU,30.7,u,,u
127313,A,PC,L,ED5-8,Y18-64,F,IE,61.1,u,,u
127314,A,PC,L,ED5-8,Y18-64,F,IS,,u,,bu
127315,A,PC,L,ED5-8,Y18-64,F,IT,19.9,NaN,16.4,NaN
127316,A,PC,L,ED5-8,Y18-64,F,LT,69.3,u,62.8,u
127317,A,PC,L,ED5-8,Y18-64,F,LU,,u,,u
127318,A,PC,L,ED5-8,Y18-64,F,LV,48.3,NaN,35.4,u
127319,A,PC,L,ED5-8,Y18-64,F,ME,,u,,u
127320,A,PC,L,ED5-8,Y18-64,F,MK,,u,78.0,u
127321,A,PC,L,ED5-8,Y18-64,F,MT,,u,,u
127322,A,PC,L,ED5-8,Y18-64,F,NL,49.2,NaN,41.6,NaN
127323,A,PC,L,ED5-8,Y18-64,F,NO,50.8,NaN,,u
127324,A,PC,L,ED5-8,Y18-64,F,PL,47.3,NaN,49.8,NaN
127325,A,PC,L,ED5-8,Y18-64,F,PT,34.6,NaN,34.6,NaN
127326,A,PC,L,ED5-8,Y18-64,F,RO,,u,,u
127327,A,PC,L,ED5-8,Y18-64,F,RS,72.7,u,,u
127328,A,PC,L,ED5-8,Y18-64,F,SE,37.9,NaN,48.8,NaN
127329,A,PC,L,ED5-8,Y18-64,F,SI,,u,69.5,u
127330,A,PC,L,ED5-8,Y18-64,F,SK,,u,,u
127331,A,PC,L,ED5-8,Y18-64,F,TR,21.5,NaN,21.8,NaN
127332,A,PC,L,ED5-8,Y18-64,F,UK,40.3,NaN,,NaN
127333,A,PC,L,ED5-8,Y18-64,M,AT,40.1,u,35.5,u
127334,A,PC,L,ED5-8,Y18-64,M,BA,,NaN,,NaN
127335,A,PC,L,ED5-8,Y18-64,M,BE,34.9,u,42.4,NaN
127336,A,PC,L,ED5-8,Y18-64,M,BG,,u,,u
127337,A,PC,L,ED5-8,Y18-64,M,CH,37.8,u,45.6,NaN
127338,A,PC,L,ED5-8,Y18-64,M,CY,57.3,u,73.9,u
127339,A,PC,L,ED5-8,Y18-64,M,CZ,32.2,u,33.2,NaN
127340,A,PC,L,ED5-8,Y18-64,M,DE,30.8,NaN,33.1,bu
127341,A,PC,L,ED5-8,Y18-64,M,DK,23.2,bu,25.9,NaN
127342,A,PC,L,ED5-8,Y18-64,M,EA20,34.0,NaN,39.5,NaN
127343,A,PC,L,ED5-8,Y18-64,M,EE,34.8,u,31.5,u
127344,A,PC,L,ED5-8,Y18-64,M,EL,,u,,u
127345,A,PC,L,ED5-8,Y18-64,M,ES,49.9,NaN,61.9,NaN
127346,A,PC,L,ED5-8,Y18-64,M,EU27_2020,33.2,NaN,37.4,NaN
127347,A,PC,L,ED5-8,Y18-64,M,FI,38.3,u,53.0,NaN
127348,A,PC,L,ED5-8,Y18-64,M,FR,32.9,NaN,42.2,NaN
127349,A,PC,L,ED5-8,Y18-64,M,HR,,u,,u
127350,A,PC,L,ED5-8,Y18-64,M,HU,,u,,u
127351,A,PC,L,ED5-8,Y18-64,M,IE,57.2,u,,u
127352,A,PC,L,ED5-8,Y18-64,M,IS,,u,,bu
127353,A,PC,L,ED5-8,Y18-64,M,IT,23.6,NaN,11.2,NaN
127354,A,PC,L,ED5-8,Y18-64,M,LT,43.8,u,57.6,u
127355,A,PC,L,ED5-8,Y18-64,M,LU,,u,,u
127356,A,PC,L,ED5-8,Y18-64,M,LV,26.8,NaN,25.7,u
127357,A,PC,L,ED5-8,Y18-64,M,ME,,u,,u
127358,A,PC,L,ED5-8,Y18-64,M,MK,,u,,u
127359,A,PC,L,ED5-8,Y18-64,M,MT,,u,,u
127360,A,PC,L,ED5-8,Y18-64,M,NL,44.2,NaN,53.9,NaN
127361,A,PC,L,ED5-8,Y18-64,M,NO,50.5,NaN,49.4,u
127362,A,PC,L,ED5-8,Y18-64,M,PL,28.1,NaN,29.8,u
127363,A,PC,L,ED5-8,Y18-64,M,PT,,u,,u
127364,A,PC,L,ED5-8,Y18-64,M,RO,,u,,u
127365,A,PC,L,ED5-8,Y18-64,M,RS,,u,,u
127366,A,PC,L,ED5-8,Y18-64,M,SE,31.8,NaN,35.2,NaN
127367,A,PC,L,ED5-8,Y18-64,M,SI,,u,71.6,u
127368,A,PC,L,ED5-8,Y18-64,M,SK,,u,,u
127369,A,PC,L,ED5-8,Y18-64,M,TR,9.0,NaN,11.1,NaN
127370,A,PC,L,ED5-8,Y18-64,M,UK,49.3,NaN,,NaN
127371,A,PC,L,ED5-8,Y18-64,T,AT,38.8,NaN,41.5,NaN
127372,A,PC,L,ED5-8,Y18-64,T,BA,,NaN,,NaN
127373,A,PC,L,ED5-8,Y18-64,T,BE,41.9,NaN,46.2,NaN
127374,A,PC,L,ED5-8,Y18-64,T,BG,66.1,u,52.4,u
127375,A,PC,L,ED5-8,Y18-64,T,CH,30.8,NaN,38.1,NaN
127376,A,PC,L,ED5-8,Y18-64,T,CY,57.2,u,67.6,u
127377,A,PC,L,ED5-8,Y18-64,T,CZ,23.8,NaN,30.3,NaN
127378,A,PC,L,ED5-8,Y18-64,T,DE,29.0,NaN,27.6,b
127379,A,PC,L,ED5-8,Y18-64,T,DK,29.5,b,33.0,NaN
127380,A,PC,L,ED5-8,Y18-64,T,EA20,37.3,NaN,40.2,NaN
127381,A,PC,L,ED5-8,Y18-64,T,EE,46.3,NaN,33.4,NaN
127382,A,PC,L,ED5-8,Y18-64,T,EL,,u,57.0,u
127383,A,PC,L,ED5-8,Y18-64,T,ES,54.9,NaN,61.5,NaN
127384,A,PC,L,ED5-8,Y18-64,T,EU27_2020,37.1,NaN,39.9,NaN
127385,A,PC,L,ED5-8,Y18-64,T,FI,42.8,NaN,57.5,NaN
127386,A,PC,L,ED5-8,Y18-64,T,FR,38.3,NaN,50.2,NaN
127387,A,PC,L,ED5-8,Y18-64,T,HR,36.9,u,55.0,u
127388,A,PC,L,ED5-8,Y18-64,T,HU,30.1,NaN,20.0,u
127389,A,PC,L,ED5-8,Y18-64,T,IE,59.1,NaN,,u
127390,A,PC,L,ED5-8,Y18-64,T,IS,,u,,bu
127391,A,PC,L,ED5-8,Y18-64,T,IT,21.4,NaN,14.5,NaN
127392,A,PC,L,ED5-8,Y18-64,T,LT,55.1,NaN,59.7,NaN
127393,A,PC,L,ED5-8,Y18-64,T,LU,,u,,u
127394,A,PC,L,ED5-8,Y18-64,T,LV,36.6,NaN,30.3,NaN
127395,A,PC,L,ED5-8,Y18-64,T,ME,,u,,u
127396,A,PC,L,ED5-8,Y18-64,T,MK,41.6,u,62.6,u
127397,A,PC,L,ED5-8,Y18-64,T,MT,,u,,u
127398,A,PC,L,ED5-8,Y18-64,T,NL,46.7,NaN,48.0,NaN
127399,A,PC,L,ED5-8,Y18-64,T,NO,50.7,NaN,51.1,NaN
127400,A,PC,L,ED5-8,Y18-64,T,PL,39.0,NaN,41.2,NaN
127401,A,PC,L,ED5-8,Y18-64,T,PT,30.4,NaN,32.4,NaN
127402,A,PC,L,ED5-8,Y18-64,T,RO,47.4,u,52.6,u
127403,A,PC,L,ED5-8,Y18-64,T,RS,50.4,u,46.9,u
127404,A,PC,L,ED5-8,Y18-64,T,SE,34.3,NaN,41.1,NaN
127405,A,PC,L,ED5-8,Y18-64,T,SI,42.5,u,70.6,u
127406,A,PC,L,ED5-8,Y18-64,T,SK,23.6,u,29.7,u
127407,A,PC,L,ED5-8,Y18-64,T,TR,11.4,NaN,13.2,NaN
127408,A,PC,L,ED5-8,Y18-64,T,UK,44.5,NaN,,NaN
127409,A,PC,L,ED5-8,Y18-69,F,AT,37.6,NaN,45.1,NaN
127410,A,PC,L,ED5-8,Y18-69,F,BA,,NaN,,NaN
127411,A,PC,L,ED5-8,Y18-69,F,BE,47.1,NaN,49.9,NaN
127412,A,PC,L,ED5-8,Y18-69,F,BG,,u,59.7,u
127413,A,PC,L,ED5-8,Y18-69,F,CH,25.8,NaN,31.9,NaN
